# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 3.4698333772364904,3.5992664511936683,0.8516097653965556,-1.0000032967376855,-17.30911242204774,125.28000000000003,0.5604516887715046,1.7842751124400635,-26.572818219475085,-50.270432320958086
 3.4810999015439177,3.6087341963064707,0.8403430245618007,-1.0000192186447059,-17.615180429541695,125.64000000000003,0.581009013705403,1.7211436938344018,-27.16614273775475,-52.662604907222835
 3.492365623262109,3.618074345962302,0.8290769015489889,-1.0000356208532806,-17.928232249747623,126.00000000000003,0.6027685218001603,1.6590116501331442,-27.787995126883807,-55.19862860849112
 3.5036301619564227,3.6272866183052574,0.817811771342735,-1.0000525109777025,-18.24859674661224,126.36000000000003,0.6258193902488163,1.5979051074183164,-28.44009022991198,-57.88919730528774
 3.5148931261977356,3.6363707398120106,0.8065480198749417,-1.000069895141587,-18.576622351793766,126.72000000000003,0.6502587386680982,1.5378493829214264,-29.124269433291545,-60.74592697985938
 3.5261541135137247,3.6453264458671617,0.7952860440962596,-1.0000877776224593,-18.912678494786068,127.08000000000003,0.6761924465430249,1.4788689301579943,-29.842511456801684,-63.781443256785984
 3.537412710395416,3.654153481383064,0.7840262519974213,-1.0001061603998687,-19.257157154870523,127.44000000000003,0.7037360644675924,1.4209872855621581,-30.5969441578146,-67.00947808512167
 3.548668492370255,3.662851601468243,0.7727690625691515,-1.0001250427055233,-19.610474546470837,127.80000000000003,0.7330158321228191,1.3642270141751138,-31.389857443056183,-70.44497548140652
 3.5599210241548715,3.6714205721489725,0.7615149056894172,-1.0001444203978982,-19.973072950664502,128.16000000000003,0.7641698154986912,1.3086096568043686,-32.22371739392671,-74.10420755358372
 3.571169859902968,3.6798601711490586,0.7502642219230622,-1.0001642852913577,-20.345422706911684,128.52000000000004,0.7973491792912709,1.254155677301702,-33.101181720978076,-78.00490172503696
 3.5824145435663612,3.688170188733416,0.7390174622173254,-1.0001846243438985,-20.728024380496635,128.88000000000002,0.8327196112044528,1.200884411204861,-34.025116671846156,-82.16638000017234
 3.5936546093903274,3.6963504286216624,0.7277750874736387,-1.0002054187009835,-21.121411122644087,129.24000000000004,0.8704629182815171,1.1488140149315231,-34.99861551599376,-86.60971024492599
 3.6048895825679885,3.7044007089786235,0.7165375679728155,-1.0002266425670836,-21.526151242103982,129.60000000000002,0.9107788169569007,1.0979614165173557,-36.025018757023226,-91.35787195916929
 3.6161189800827374,3.7123208634894302,0.705305382626656,-1.0002482618864512,-21.942851008688677,129.96000000000004,0.9538869421570987,1.0483422676262055,-37.10793620382529,-96.43593482016679
 3.627342311772684,3.720110742527749,0.6940790180242598,-1.000270232809044,-22.372157711381934,130.32000000000002,1.000029103822377,0.9999708970246308,-38.25127106221075,-101.87125266997036
 3.6385590816569864,3.7277702144266804,0.6828589672371481,-1.0002924997876639,-22.81476299568064,130.68000000000004,1.0494718226694204,0.9528602658968159,-39.45924618798957,-107.6936710156973
 3.6497687895708593,3.7352991668629505,0.6716457283380589,-1.0003149935077218,-23.271406507185183,131.04000000000002,1.102509181395317,0.9070219249643046,-40.73643265400453,-113.93574889086504
 3.6609709331642057,3.742697508366263,0.6604398025844609,-1.0003376282601653,-23.742879870910993,131.40000000000003,1.1594660315369414,0.8624659738193798,-42.08778077133752,-120.63299368306818
 3.672165010328496,3.749965169967087,0.6492416922056172,-1.0003602989772404,-24.230031038252264,131.76000000000005,1.2207016014906653,0.8192010224110835,-43.51865367654558,-127.82410592742988
 3.6833505221279337,3.75710210699773,0.6380518977237726,-1.0003828776441992,-24.733769036237003,132.12000000000003,1.28661355603848,0.7772341549695999,-45.03486358219774,-135.551232061494
